customer_id,period,spend,txns,eligible_spend,cashback,segment,region,group,tenure_months,post,treat
2203,pre,1443.27,27.0,300.11,0.0,Mainstream,Southwest,treatment,63,0,1
2203,post,2366.2799999999997,35.0,235.19,7.050000000000001,Mainstream,Southwest,treatment,63,1,1
2204,pre,420.79,16.0,72.7,0.0,Budget Occasional,Southeast,treatment,27,0,1
2204,post,315.91,12.0,0.0,0.0,Budget Occasional,Southeast,treatment,27,1,1
2205,pre,498.37,11.0,95.28999999999999,0.0,Dormant Reactivation,Northeast,control,81,0,0
2205,post,320.76,7.0,44.79,0.0,Dormant Reactivation,Northeast,control,81,1,0
2206,pre,224.42000000000002,3.0,0.0,0.0,Dormant Reactivation,Northeast,control,98,0,0
2206,post,693.91,6.0,0.0,0.0,Dormant Reactivation,Northeast,control,98,1,0
2207,pre,1520.87,23.0,181.3,0.0,Mainstream,West,treatment,91,0,1
2207,post,1778.67,27.0,391.21,11.73,Mainstream,West,treatment,91,1,1
2208,pre,607.7,14.0,40.27,0.0,Digital Native,Northeast,treatment,8,0,1
2208,post,685.66,21.0,231.56,6.95,Digital Native,Northeast,treatment,8,1,1
2209,pre,1808.34,25.0,128.13,0.0,Mainstream,Midwest,treatment,67,0,1
2209,post,2067.7,36.0,340.51,10.22,Mainstream,Midwest,treatment,67,1,1
2210,pre,2641.6,62.0,713.55,0.0,Digital Native,West,treatment,62,0,1
2210,post,2802.98,77.0,1078.28,32.32,Digital Native,West,treatment,62,1,1
2211,pre,2255.72,34.0,296.87,0.0,Mainstream,Midwest,control,49,0,0
2211,post,1718.37,24.0,184.14,0.0,Mainstream,Midwest,control,49,1,0
2212,pre,701.28,19.0,66.06,0.0,Budget Occasional,Northeast,control,64,0,0
2212,post,665.29,15.0,20.85,0.0,Budget Occasional,Northeast,control,64,1,0
2213,pre,510.32,13.0,23.37,0.0,Budget Occasional,Southeast,treatment,13,0,1
2213,post,287.59,8.0,28.81,0.86,Budget Occasional,Southeast,treatment,13,1,1
2214,pre,519.38,15.0,71.07000000000001,0.0,Budget Occasional,Midwest,control,52,0,0
2214,post,661.89,10.0,32.17,0.0,Budget Occasional,Midwest,control,52,1,0
2215,pre,1018.39,19.0,80.82,0.0,Mainstream,Southeast,treatment,38,0,1
2215,post,1025.71,13.0,186.2,5.59,Mainstream,Southeast,treatment,38,1,1
2216,pre,220.54000000000002,8.0,33.660000000000004,0.0,Dormant Reactivation,Southeast,control,74,0,0
2216,post,159.42000000000002,6.0,26.12,0.0,Dormant Reactivation,Southeast,control,74,1,0
2217,pre,509.65999999999997,10.0,0.0,0.0,Budget Occasional,West,control,34,0,0
2217,post,332.93,9.0,8.25,0.0,Budget Occasional,West,control,34,1,0
2218,pre,1074.6200000000001,20.0,164.78,0.0,Mainstream,Southeast,control,50,0,0
2218,post,1236.64,29.0,392.31,0.0,Mainstream,Southeast,control,50,1,0
2219,pre,1465.42,29.0,232.13,0.0,Digital Native,West,control,38,0,0
2219,post,1540.81,35.0,370.97,0.0,Digital Native,West,control,38,1,0
2220,pre,4179.84,85.0,757.84,0.0,Digital Native,Northeast,treatment,30,0,1
2220,post,4608.2,92.0,1467.78,44.04,Digital Native,Northeast,treatment,30,1,1
2221,pre,2148.23,28.0,196.56,0.0,Mainstream,Southwest,control,81,0,0
2221,post,1448.4,29.0,231.01,0.0,Mainstream,Southwest,control,81,1,0
2222,pre,1112.02,12.0,90.42999999999999,0.0,Mainstream,Midwest,control,85,0,0
2222,post,1413.21,16.0,132.74,0.0,Mainstream,Midwest,control,85,1,0
2223,pre,2729.71,54.0,400.75,0.0,Digital Native,Northeast,treatment,17,0,1
2223,post,3523.43,68.0,639.28,19.19,Digital Native,Northeast,treatment,17,1,1
2224,pre,233.97,9.0,69.80000000000001,0.0,Budget Occasional,Southeast,treatment,91,0,1
2224,post,535.88,15.0,34.65,1.04,Budget Occasional,Southeast,treatment,91,1,1
2225,pre,248.29999999999998,8.0,6.96,0.0,Budget Occasional,Southwest,treatment,38,0,1
2225,post,314.79,11.0,73.55,2.21,Budget Occasional,Southwest,treatment,38,1,1
2226,pre,3715.46,33.0,791.77,0.0,Affluent Frequent,Northeast,treatment,112,0,1
2226,post,3506.49,34.0,1188.21,35.65,Affluent Frequent,Northeast,treatment,112,1,1
2227,pre,1071.46,17.0,279.20000000000005,0.0,Mainstream,Northeast,treatment,77,0,1
2227,post,2040.66,32.0,294.49,8.83,Mainstream,Northeast,treatment,77,1,1
2228,pre,16.21,1.0,0.0,0.0,Dormant Reactivation,Midwest,treatment,25,0,1
2228,post,40.55,2.0,29.04,0.87,Dormant Reactivation,Midwest,treatment,25,1,1
2229,pre,7582.51,64.0,1171.26,0.0,Affluent Frequent,West,control,60,0,0
2229,post,5802.41,62.0,1130.04,0.0,Affluent Frequent,West,control,60,1,0
2230,pre,349.18,8.0,30.12,0.0,Budget Occasional,Southwest,control,84,0,0
2230,post,57.94,3.0,0.0,0.0,Budget Occasional,Southwest,control,84,1,0
2231,pre,504.82,13.0,31.52,0.0,Budget Occasional,West,treatment,95,0,1
2231,post,554.3,18.0,34.13,1.02,Budget Occasional,West,treatment,95,1,1
2232,pre,93.92,5.0,31.83,0.0,Budget Occasional,Southwest,treatment,99,0,1
2232,post,323.05,8.0,0.0,0.0,Budget Occasional,Southwest,treatment,99,1,1
2233,pre,552.3399999999999,6.0,48.480000000000004,0.0,Dormant Reactivation,West,treatment,40,0,1
2233,post,189.33,3.0,0.0,0.0,Dormant Reactivation,West,treatment,40,1,1
2234,pre,96.49,2.0,0.0,0.0,Dormant Reactivation,West,treatment,89,0,1
2234,post,264.41999999999996,4.0,19.61,0.59,Dormant Reactivation,West,treatment,89,1,1
2235,pre,405.87,8.0,32.16,0.0,Budget Occasional,Southeast,treatment,100,0,1
2235,post,237.64999999999998,4.0,16.05,0.48,Budget Occasional,Southeast,treatment,100,1,1
2236,pre,4785.42,57.0,993.53,0.0,Affluent Frequent,Southeast,treatment,23,0,1
2236,post,3659.87,41.0,859.74,25.79,Affluent Frequent,Southeast,treatment,23,1,1
2237,pre,175.08999999999997,3.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,72,0,1
2237,post,162.22,4.0,22.48,0.67,Dormant Reactivation,Northeast,treatment,72,1,1
2238,pre,933.09,20.0,59.38,0.0,Mainstream,Midwest,control,76,0,0
2238,post,755.24,15.0,253.32,0.0,Mainstream,Midwest,control,76,1,0
2239,pre,415.48,7.0,117.76,0.0,Budget Occasional,West,control,103,0,0
2239,post,156.23,7.0,0.0,0.0,Budget Occasional,West,control,103,1,0
2240,pre,265.9,6.0,18.61,0.0,Budget Occasional,Southeast,control,55,0,0
2240,post,199.05,6.0,28.28,0.0,Budget Occasional,Southeast,control,55,1,0
2241,pre,1069.3,16.0,40.87,0.0,Mainstream,Southeast,treatment,37,0,1
2241,post,1605.03,29.0,223.0,6.71,Mainstream,Southeast,treatment,37,1,1
2242,pre,13.8,1.0,13.8,0.0,Budget Occasional,Midwest,treatment,39,0,1
2242,post,191.54,6.0,7.62,0.23,Budget Occasional,Midwest,treatment,39,1,1
2243,pre,1619.44,26.0,153.53,0.0,Mainstream,West,control,78,0,0
2243,post,898.19,19.0,315.32,0.0,Mainstream,West,control,78,1,0
2244,pre,2673.14,30.0,361.81,0.0,Affluent Frequent,Midwest,control,59,0,0
2244,post,2674.51,31.0,869.86,0.0,Affluent Frequent,Midwest,control,59,1,0
2245,pre,353.45,5.0,42.82,0.0,Budget Occasional,Northeast,control,111,0,0
2245,post,140.73,5.0,8.76,0.0,Budget Occasional,Northeast,control,111,1,0
2246,pre,345.69,9.0,148.65,0.0,Budget Occasional,Northeast,control,68,0,0
2246,post,853.96,23.0,130.52,0.0,Budget Occasional,Northeast,control,68,1,0
2247,pre,368.27,8.0,58.32,0.0,Mainstream,Southeast,treatment,57,0,1
2247,post,519.21,8.0,79.37,2.38,Mainstream,Southeast,treatment,57,1,1
2248,pre,1041.3,18.0,333.93,0.0,Mainstream,Southwest,treatment,50,0,1
2248,post,992.35,15.0,16.64,0.5,Mainstream,Southwest,treatment,50,1,1
2249,pre,76.57,4.0,65.7,0.0,Budget Occasional,Southwest,control,76,0,0
2249,post,432.5,14.0,59.58,0.0,Budget Occasional,Southwest,control,76,1,0
2250,pre,381.5,11.0,57.51,0.0,Budget Occasional,West,treatment,100,0,1
2250,post,1022.63,16.0,21.57,0.65,Budget Occasional,West,treatment,100,1,1
2251,pre,1245.3799999999999,27.0,69.78999999999999,0.0,Budget Occasional,Midwest,treatment,12,0,1
2251,post,522.99,14.0,19.33,0.58,Budget Occasional,Midwest,treatment,12,1,1
2252,pre,1449.73,40.0,324.23,0.0,Digital Native,Southwest,treatment,74,0,1
2252,post,1396.95,37.0,350.62,10.51,Digital Native,Southwest,treatment,74,1,1
2253,pre,1145.56,31.0,350.27000000000004,0.0,Digital Native,Northeast,treatment,66,0,1
2253,post,1125.57,30.0,295.78,8.88,Digital Native,Northeast,treatment,66,1,1
2254,pre,500.47,18.0,19.03,0.0,Budget Occasional,Southeast,control,27,0,0
2254,post,583.1899999999999,11.0,19.54,0.0,Budget Occasional,Southeast,control,27,1,0
2255,pre,3680.89,32.0,455.53,0.0,Affluent Frequent,Midwest,control,116,0,0
2255,post,3431.96,43.0,645.34,0.0,Affluent Frequent,Midwest,control,116,1,0
2256,pre,500.25,17.0,157.64,0.0,Budget Occasional,Midwest,treatment,74,0,1
2256,post,525.41,16.0,67.99000000000001,2.05,Budget Occasional,Midwest,treatment,74,1,1
2257,pre,5326.57,51.0,1422.11,0.0,Affluent Frequent,West,treatment,14,0,1
2257,post,8883.7,74.0,1933.98,58.02,Affluent Frequent,West,treatment,14,1,1
2258,pre,2339.86,43.0,183.36,0.0,Mainstream,Southwest,control,100,0,0
2258,post,2921.4900000000002,44.0,297.65000000000003,0.0,Mainstream,Southwest,control,100,1,0
2259,pre,1998.47,47.0,325.96999999999997,0.0,Digital Native,Midwest,treatment,60,0,1
2259,post,2385.8,55.0,742.85,22.3,Digital Native,Midwest,treatment,60,1,1
2260,pre,373.87,7.0,0.0,0.0,Dormant Reactivation,Northeast,control,7,0,0
2260,post,304.77,7.0,34.82,0.0,Dormant Reactivation,Northeast,control,7,1,0
2261,pre,1254.11,12.0,321.84,0.0,Affluent Frequent,Southeast,treatment,11,0,1
2261,post,2153.99,21.0,469.97,14.1,Affluent Frequent,Southeast,treatment,11,1,1
2262,pre,1959.6299999999999,27.0,386.14,0.0,Affluent Frequent,Midwest,treatment,100,0,1
2262,post,3023.73,31.0,567.16,17.009999999999998,Affluent Frequent,Midwest,treatment,100,1,1
2263,pre,152.49,5.0,0.0,0.0,Dormant Reactivation,Southeast,treatment,114,0,1
2263,post,244.54,7.0,0.0,0.0,Dormant Reactivation,Southeast,treatment,114,1,1
2264,pre,1145.94,24.0,179.14,0.0,Mainstream,Southeast,control,97,0,0
2264,post,1241.74,28.0,309.55,0.0,Mainstream,Southeast,control,97,1,0
2265,pre,2922.68,53.0,571.16,0.0,Mainstream,Southwest,control,82,0,0
2265,post,2376.21,31.0,196.57999999999998,0.0,Mainstream,Southwest,control,82,1,0
2266,pre,1386.0,25.0,208.25,0.0,Mainstream,Southwest,control,41,0,0
2266,post,971.24,23.0,210.07,0.0,Mainstream,Southwest,control,41,1,0
2267,pre,295.31,9.0,0.0,0.0,Dormant Reactivation,West,treatment,114,0,1
2267,post,194.15,6.0,28.02,0.84,Dormant Reactivation,West,treatment,114,1,1
2268,pre,644.13,20.0,200.48000000000002,0.0,Digital Native,Southeast,control,21,0,0
2268,post,1009.99,23.0,176.13,0.0,Digital Native,Southeast,control,21,1,0
2269,pre,204.94,5.0,50.61,0.0,Digital Native,Southwest,control,25,0,0
2269,post,353.71999999999997,8.0,183.92000000000002,0.0,Digital Native,Southwest,control,25,1,0
2270,pre,4719.23,49.0,1011.01,0.0,Affluent Frequent,Southeast,control,9,0,0
2270,post,6587.86,60.0,1364.46,0.0,Affluent Frequent,Southeast,control,9,1,0
2271,pre,1297.33,26.0,247.09,0.0,Mainstream,Southeast,treatment,91,0,1
2271,post,1790.59,31.0,398.54,11.96,Mainstream,Southeast,treatment,91,1,1
2272,pre,2452.38,38.0,288.68,0.0,Mainstream,Northeast,treatment,63,0,1
2272,post,2810.64,45.0,307.65,9.21,Mainstream,Northeast,treatment,63,1,1
2273,pre,301.35,11.0,46.46,0.0,Budget Occasional,Midwest,treatment,83,0,1
2273,post,98.71000000000001,5.0,46.45,1.4,Budget Occasional,Midwest,treatment,83,1,1
2274,pre,3275.2599999999998,44.0,373.46000000000004,0.0,Mainstream,West,control,40,0,0
2274,post,2889.34,41.0,322.77,0.0,Mainstream,West,control,40,1,0
2275,pre,598.06,18.0,73.49000000000001,0.0,Budget Occasional,West,control,63,0,0
2275,post,395.49,15.0,88.14,0.0,Budget Occasional,West,control,63,1,0
2276,pre,6097.57,67.0,938.71,0.0,Affluent Frequent,Southwest,treatment,46,0,1
2276,post,6382.78,68.0,1015.75,30.48,Affluent Frequent,Southwest,treatment,46,1,1
2277,pre,1723.45,25.0,200.32999999999998,0.0,Mainstream,Southwest,control,70,0,0
2277,post,2143.36,40.0,335.56,0.0,Mainstream,Southwest,control,70,1,0
2278,pre,1001.06,27.0,222.61,0.0,Digital Native,Southeast,treatment,82,0,1
2278,post,1719.77,44.0,385.71999999999997,11.56,Digital Native,Southeast,treatment,82,1,1
2279,pre,1644.61,32.0,212.2,0.0,Digital Native,Northeast,control,65,0,0
2279,post,1762.53,35.0,376.88,0.0,Digital Native,Northeast,control,65,1,0
2280,pre,1230.81,23.0,155.66,0.0,Mainstream,Midwest,control,93,0,0
2280,post,824.03,18.0,146.57,0.0,Mainstream,Midwest,control,93,1,0
2281,pre,3413.21,46.0,408.85,0.0,Mainstream,Northeast,control,120,0,0
2281,post,1817.8,32.0,292.38,0.0,Mainstream,Northeast,control,120,1,0
2282,pre,4155.65,53.0,599.46,0.0,Affluent Frequent,Southwest,treatment,43,0,1
2282,post,5936.62,52.0,1055.97,31.67,Affluent Frequent,Southwest,treatment,43,1,1
2283,pre,2780.22,30.0,1141.46,0.0,Affluent Frequent,West,control,112,0,0
2283,post,2746.44,27.0,495.46000000000004,0.0,Affluent Frequent,West,control,112,1,0
2284,pre,5452.93,59.0,1588.7,0.0,Affluent Frequent,Northeast,treatment,70,0,1
2284,post,5576.31,65.0,1480.42,44.41,Affluent Frequent,Northeast,treatment,70,1,1
2285,pre,1059.74,19.0,99.22,0.0,Budget Occasional,Midwest,treatment,99,0,1
2285,post,853.54,15.0,15.84,0.48,Budget Occasional,Midwest,treatment,99,1,1
2286,pre,48.54,2.0,0.0,0.0,Dormant Reactivation,West,control,68,0,0
2286,post,99.23,4.0,49.67,0.0,Dormant Reactivation,West,control,68,1,0
2287,pre,1494.17,21.0,200.63,0.0,Mainstream,Northeast,control,110,0,0
2287,post,1827.99,35.0,387.96,0.0,Mainstream,Northeast,control,110,1,0
2288,pre,777.46,17.0,263.85,0.0,Digital Native,Southeast,treatment,111,0,1
2288,post,1008.7,28.0,308.22,9.25,Digital Native,Southeast,treatment,111,1,1
2289,pre,175.71,7.0,25.05,0.0,Budget Occasional,Southwest,control,85,0,0
2289,post,176.32,4.0,0.0,0.0,Budget Occasional,Southwest,control,85,1,0
2290,pre,1940.91,42.0,443.24,0.0,Digital Native,Northeast,control,9,0,0
2290,post,1996.28,46.0,270.53000000000003,0.0,Digital Native,Northeast,control,9,1,0
2291,pre,3393.6,48.0,251.94,0.0,Mainstream,West,control,11,0,0
2291,post,3376.14,44.0,386.42,0.0,Mainstream,West,control,11,1,0
2292,pre,467.28,7.0,0.0,0.0,Dormant Reactivation,Southwest,treatment,76,0,1
2292,post,148.74,7.0,19.85,0.6,Dormant Reactivation,Southwest,treatment,76,1,1
2293,pre,981.52,20.0,207.92000000000002,0.0,Mainstream,Midwest,control,58,0,0
2293,post,1996.86,36.0,154.44,0.0,Mainstream,Midwest,control,58,1,0
2294,pre,956.88,17.0,60.589999999999996,0.0,Mainstream,West,treatment,99,0,1
2294,post,1334.76,16.0,99.22,2.98,Mainstream,West,treatment,99,1,1
2295,pre,71.96000000000001,3.0,71.96000000000001,0.0,Budget Occasional,Northeast,control,77,0,0
2295,post,204.39000000000001,8.0,40.35,0.0,Budget Occasional,Northeast,control,77,1,0
2296,pre,578.84,18.0,71.05,0.0,Budget Occasional,Northeast,treatment,77,0,1
2296,post,827.23,19.0,51.77,1.55,Budget Occasional,Northeast,treatment,77,1,1
2297,pre,2347.32,38.0,249.91,0.0,Mainstream,Northeast,control,59,0,0
2297,post,2000.49,38.0,246.62,0.0,Mainstream,Northeast,control,59,1,0
2298,pre,1442.59,24.0,316.74,0.0,Mainstream,Midwest,control,28,0,0
2298,post,1020.0,14.0,21.42,0.0,Mainstream,Midwest,control,28,1,0
2299,pre,1164.0,27.0,448.15999999999997,0.0,Digital Native,West,treatment,103,0,1
2299,post,1115.84,28.0,271.83,8.16,Digital Native,West,treatment,103,1,1
2300,pre,709.03,16.0,130.94,0.0,Mainstream,Southeast,control,64,0,0
2300,post,988.29,22.0,116.32,0.0,Mainstream,Southeast,control,64,1,0
2301,pre,1455.48,25.0,170.16,0.0,Mainstream,Northeast,treatment,24,0,1
2301,post,1520.37,19.0,92.03999999999999,2.77,Mainstream,Northeast,treatment,24,1,1
2302,pre,1370.82,20.0,102.9,0.0,Mainstream,West,control,56,0,0
2302,post,1531.73,17.0,143.11,0.0,Mainstream,West,control,56,1,0
2303,pre,172.96,9.0,61.910000000000004,0.0,Budget Occasional,Southwest,treatment,57,0,1
2303,post,109.15,3.0,15.66,0.47,Budget Occasional,Southwest,treatment,57,1,1
2304,pre,1144.92,21.0,196.81,0.0,Mainstream,West,control,43,0,0
2304,post,1574.71,28.0,503.89,0.0,Mainstream,West,control,43,1,0
2305,pre,458.16,6.0,46.75,0.0,Dormant Reactivation,Southwest,control,105,0,0
2305,post,236.82,8.0,145.8,0.0,Dormant Reactivation,Southwest,control,105,1,0
2306,pre,335.4,8.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,63,0,1
2306,post,297.52000000000004,8.0,10.51,0.32,Dormant Reactivation,Northeast,treatment,63,1,1
2307,pre,0.0,0.0,0.0,0.0,Dormant Reactivation,Southeast,control,25,0,0
2307,post,0.0,0.0,0.0,0.0,Dormant Reactivation,Southeast,control,25,1,0
2308,pre,5234.56,43.0,666.84,0.0,Affluent Frequent,Northeast,treatment,94,0,1
2308,post,4478.82,50.0,1013.08,30.41,Affluent Frequent,Northeast,treatment,94,1,1
2309,pre,4006.65,44.0,976.6,0.0,Affluent Frequent,West,control,69,0,0
2309,post,5677.4,52.0,1012.03,0.0,Affluent Frequent,West,control,69,1,0
2310,pre,6369.28,72.0,911.06,0.0,Affluent Frequent,Southeast,treatment,75,0,1
2310,post,9391.9,108.0,2445.95,73.33,Affluent Frequent,Southeast,treatment,75,1,1
2311,pre,882.23,9.0,76.31,0.0,Mainstream,Midwest,control,67,0,0
2311,post,474.01,9.0,0.0,0.0,Mainstream,Midwest,control,67,1,0
2312,pre,428.95,10.0,41.21,0.0,Mainstream,Southeast,control,17,0,0
2312,post,473.75,8.0,98.97,0.0,Mainstream,Southeast,control,17,1,0
2313,pre,1888.31,29.0,265.94,0.0,Mainstream,Northeast,treatment,50,0,1
2313,post,2257.31,38.0,157.65,4.73,Mainstream,Northeast,treatment,50,1,1
2314,pre,2260.41,42.0,306.74,0.0,Mainstream,Southeast,treatment,3,0,1
2314,post,3443.65,62.0,671.9,20.16,Mainstream,Southeast,treatment,3,1,1
2315,pre,4564.34,50.0,949.66,0.0,Affluent Frequent,Midwest,control,64,0,0
2315,post,2944.0,35.0,715.0699999999999,0.0,Affluent Frequent,Midwest,control,64,1,0
2316,pre,227.61,6.0,21.89,0.0,Budget Occasional,West,treatment,116,0,1
2316,post,388.46,9.0,7.12,0.21,Budget Occasional,West,treatment,116,1,1
2317,pre,1867.9,27.0,173.32,0.0,Mainstream,Midwest,control,37,0,0
2317,post,2468.24,36.0,307.45,0.0,Mainstream,Midwest,control,37,1,0
2318,pre,734.4,21.0,233.08999999999997,0.0,Digital Native,Midwest,treatment,39,0,1
2318,post,1208.18,35.0,340.93,10.23,Digital Native,Midwest,treatment,39,1,1
2319,pre,200.09,7.0,52.650000000000006,0.0,Dormant Reactivation,Southeast,control,53,0,0
2319,post,167.07999999999998,7.0,0.0,0.0,Dormant Reactivation,Southeast,control,53,1,0
2320,pre,7.74,1.0,0.0,0.0,Dormant Reactivation,Midwest,control,80,0,0
2320,post,133.86,4.0,42.71,0.0,Dormant Reactivation,Midwest,control,80,1,0
2321,pre,371.69,9.0,155.35,0.0,Dormant Reactivation,Northeast,treatment,98,0,1
2321,post,355.87,5.0,15.26,0.46,Dormant Reactivation,Northeast,treatment,98,1,1
2322,pre,616.86,16.0,106.93,0.0,Mainstream,Southeast,treatment,45,0,1
2322,post,1131.54,16.0,139.1,4.17,Mainstream,Southeast,treatment,45,1,1
2323,pre,762.32,16.0,93.18,0.0,Budget Occasional,Southeast,control,16,0,0
2323,post,583.55,20.0,12.14,0.0,Budget Occasional,Southeast,control,16,1,0
2324,pre,1082.7,19.0,171.18,0.0,Mainstream,Southwest,treatment,46,0,1
2324,post,1308.6,23.0,245.38,7.36,Mainstream,Southwest,treatment,46,1,1
2325,pre,2888.89,30.0,523.14,0.0,Affluent Frequent,Southeast,treatment,54,0,1
2325,post,2635.34,29.0,664.98,19.94,Affluent Frequent,Southeast,treatment,54,1,1
2326,pre,191.38,5.0,37.76,0.0,Budget Occasional,Southwest,treatment,78,0,1
2326,post,99.55,4.0,68.6,2.06,Budget Occasional,Southwest,treatment,78,1,1
2327,pre,1233.76,23.0,129.99,0.0,Digital Native,Midwest,control,81,0,0
2327,post,478.27,12.0,34.099999999999994,0.0,Digital Native,Midwest,control,81,1,0
2328,pre,333.02,7.0,45.31,0.0,Mainstream,Southeast,control,47,0,0
2328,post,466.62,10.0,93.75999999999999,0.0,Mainstream,Southeast,control,47,1,0
2329,pre,368.11,15.0,177.38,0.0,Digital Native,Northeast,control,52,0,0
2329,post,760.15,16.0,191.09,0.0,Digital Native,Northeast,control,52,1,0
2330,pre,1207.8700000000001,25.0,275.14,0.0,Mainstream,Southeast,control,29,0,0
2330,post,1841.08,27.0,555.6600000000001,0.0,Mainstream,Southeast,control,29,1,0
2331,pre,397.36,5.0,0.0,0.0,Budget Occasional,Northeast,control,87,0,0
2331,post,547.94,12.0,73.41,0.0,Budget Occasional,Northeast,control,87,1,0
2332,pre,157.28,4.0,24.73,0.0,Budget Occasional,Southeast,treatment,101,0,1
2332,post,37.2,2.0,0.0,0.0,Budget Occasional,Southeast,treatment,101,1,1
2333,pre,68.63,2.0,0.0,0.0,Dormant Reactivation,West,treatment,97,0,1
2333,post,172.64,3.0,21.61,0.65,Dormant Reactivation,West,treatment,97,1,1
2334,pre,383.03999999999996,13.0,84.74,0.0,Budget Occasional,Southeast,control,63,0,0
2334,post,451.27,14.0,10.26,0.0,Budget Occasional,Southeast,control,63,1,0
2335,pre,1303.09,13.0,209.35,0.0,Affluent Frequent,Southwest,control,32,0,0
2335,post,1098.17,12.0,432.55,0.0,Affluent Frequent,Southwest,control,32,1,0
2336,pre,2060.7799999999997,34.0,363.28,0.0,Mainstream,Midwest,control,38,0,0
2336,post,2498.65,42.0,296.98,0.0,Mainstream,Midwest,control,38,1,0
2337,pre,2133.38,31.0,160.43,0.0,Mainstream,Midwest,control,116,0,0
2337,post,2157.89,41.0,377.28,0.0,Mainstream,Midwest,control,116,1,0
2338,pre,2393.12,38.0,206.78,0.0,Mainstream,Northeast,control,106,0,0
2338,post,2075.63,39.0,395.11,0.0,Mainstream,Northeast,control,106,1,0
2339,pre,1225.92,25.0,334.78,0.0,Mainstream,Southeast,control,51,0,0
2339,post,1483.3899999999999,27.0,349.67,0.0,Mainstream,Southeast,control,51,1,0
2340,pre,1409.77,39.0,423.65,0.0,Digital Native,Southwest,control,102,0,0
2340,post,1227.15,33.0,448.86,0.0,Digital Native,Southwest,control,102,1,0
2341,pre,695.83,14.0,157.01,0.0,Mainstream,West,treatment,99,0,1
2341,post,693.89,12.0,278.52,8.36,Mainstream,West,treatment,99,1,1
2342,pre,317.45000000000005,6.0,0.0,0.0,Mainstream,Southeast,control,10,0,0
